uid,sid
8745,84
3159,62
8803,45
8803,75
8803,76
8803,81
8803,111
8803,159
949,38
949,48
949,62
949,70
949,159
949,165
949,333
949,168
949,273
949,276
949,549
949,590
1834,5
1834,6
1834,11
1834,14
1834,20
1834,41
1834,50
1834,62
1834,70
1834,87
1834,111
1834,139
1834,159
1834,168
1834,235
1834,549
8171,25
8171,306
8171,333
8171,168
8171,189
8171,502
8171,554
703,41
703,165
703,341
703,544
709,6
709,70
709,213
709,549
2272,5
2272,6
2272,12
2272,13
2272,20
2272,32
2272,38
2272,45
2272,62
2272,70
2272,71
2272,74
2272,75
2272,76
2272,81
2272,82
2272,85
2272,303
2272,97
2272,99
2272,314
2272,128
2272,130
2272,139
2272,333
2272,168
2272,339
2272,190
2272,207
2272,231
2272,235
2272,273
2272,544
2272,276
2272,277
2272,549
2272,554
4308,168
3529,2
3529,70
3529,101
3529,276
3529,549
1426,82
1426,101
1426,306
1426,422
1426,549
5017,5
5017,74
5017,76
5017,82
5017,121
5017,167
4802,293
4802,549
6961,99
6961,235
6961,276
6961,590
4197,3
4197,25
4197,32
4197,38
4197,41
4197,43
4197,59
4197,62
4197,70
4197,74
4197,76
4197,81
4197,84
4197,87
4197,91
4197,306
4197,111
4197,143
4197,175
4197,223
4197,230
4197,231
4197,422
4197,243
4197,261
4197,273
4197,276
4197,277
4197,549
4197,554
2274,74
2274,75
2274,76
2274,81
796,84
796,133
796,190
796,273
560,62
560,341
5424,38
5424,70
5424,74
5424,85
5424,261
5424,277
5014,84
5014,190
5014,273
5014,549
3782,139
3782,148
3782,168
3782,339
3782,197
3782,549
2602,549
9032,65
9032,71
5903,5
5903,99
5903,168
6019,41
6019,70
6019,84
6019,86
6019,97
6019,111
6019,321
6019,230
6019,805
6019,273
6019,549
7781,75
7781,104
7781,325
7781,333
7781,171
7781,189
7781,276
9509,5
9509,20
9509,45
9509,48
9509,82
9509,168
9509,235
9509,549
9509,590
156,3
156,159
156,339
156,273
156,549
4424,25
4424,148
4424,243
8929,5
8929,21
8929,38
8929,41
8929,70
8929,97
8929,235
7833,38
7833,70
7833,74
7833,75
7833,76
7833,81
7833,190
7833,422
6227,82
6227,97
6227,159
6227,273
6227,549
8074,38
8074,70
8074,101
8074,189
8074,230
8074,261
8074,590
5535,73
5535,133
5535,549
4241,5
4241,11
4241,20
4241,43
4241,50
4241,75
4241,82
4241,87
4241,99
4241,111
4241,126
4241,165
4241,333
4241,261
4241,273
4241,544
4241,546
4241,549
4241,590
2161,16
2161,25
2161,230
4676,75
4676,76
4676,81
4676,128
4676,805
4676,590
3722,5
3722,6
3722,14
3722,38
3722,41
3722,45
3722,62
3722,85
3722,86
3722,91
3722,303
3722,126
3722,321
3722,159
3722,325
3722,167
3722,168
3722,339
3722,273
3722,276
3722,549
4095,5
4095,74
4095,106
4095,554
7966,5
7966,24
7966,62
7966,71
7966,314
7966,168
7966,277
585,76
585,99
585,159
585,168
585,339
585,805
6446,45
6446,325
6446,261
1851,20
1851,38
1851,48
1851,70
1851,85
1851,101
1731,73
1731,75
1731,76
1731,126
1731,165
7375,76
7375,81
7375,82
7375,121
7375,513
6608,74
6608,75
6608,76
6608,81
6608,82
6608,805
2583,84
2583,213
2583,549
6801,73
6801,74
6801,303
6801,314
6801,126
6801,133
6801,148
6801,590
8502,6
8502,84
8502,306
8502,133
8502,190
8502,554
5472,168
5472,339
5472,273
5472,549
3982,11
3982,45
3982,115
3982,128
3982,168
3982,243
3982,549
3982,590
205,62
205,75
205,76
205,148
205,549
3843,5
3843,14
3843,38
3843,41
3843,293
3843,62
3843,70
3843,74
3843,87
3843,121
3843,128
3843,139
3843,165
3843,168
3843,339
3843,341
3843,230
3843,235
3843,261
3843,276
3843,549
3843,554
1680,5
1680,6
1680,41
1680,62
1680,75
1680,87
1680,111
1680,189
1680,805
7918,45
7918,62
7918,74
7918,81
7918,230
7918,422
7918,276
7918,549
7918,590
2595,3
2595,139
2595,549
1597,86
1597,104
1597,130
1597,143
1597,148
1597,213
1597,549
8194,13
8194,38
8194,43
8194,74
8194,75
8194,76
8194,81
8194,104
8194,148
8194,189
8194,243
8194,276
8194,277
8194,549
8194,590
5028,99
5028,321
5028,230
5028,261
8492,25
8492,38
8492,70
8492,85
8492,91
4390,84
4390,243
4390,273
4390,549
730,5
730,281
730,14
730,32
730,38
730,293
730,62
730,65
730,74
730,75
730,76
730,81
730,82
730,84
730,87
730,303
730,95
730,99
730,104
730,306
730,106
730,111
730,126
730,128
730,139
730,148
730,159
730,168
730,171
730,339
730,190
730,197
730,387
730,230
730,422
730,273
730,276
730,277
730,549
7921,81
7921,306
3421,48
3421,81
3421,82
3421,513
3421,590
2341,168
2341,544
5805,2
5805,38
5805,70
5805,175
5805,213
5805,261
5805,537
5805,276
9713,126
9713,159
9713,549
9713,590
5034,159
5034,168
5034,273
5034,549
4137,148
4137,213
4137,502
7139,2
7139,25
7139,48
7139,59
7139,62
7139,70
7139,74
7139,75
7139,76
7139,81
7139,82
7139,84
7139,303
7139,148
7139,159
7139,165
7139,168
7139,341
7139,190
7139,502
7139,273
7139,276
7139,277
7139,549
7139,590
3768,128
718,65
718,84
718,159
718,168
718,190
718,243
718,273
561,75
561,143
561,148
561,175
5242,11
5242,45
5242,50
5242,62
5242,70
5242,73
5242,75
5242,85
5242,86
5242,91
5242,95
5242,101
5242,148
5242,151
5242,159
5242,325
5242,165
5242,333
5242,168
5242,339
5242,230
5242,231
5242,261
5242,276
5242,549
5242,554
5999,126
5999,325
8528,3
8528,104
8528,590
5998,75
5998,126
5998,190
4349,3
4349,81
4349,128
4349,341
4349,549
4349,590
3915,41
899,3
899,25
899,45
899,293
899,62
899,70
899,71
899,74
899,75
899,76
899,84
899,85
899,86
899,87
899,95
899,97
899,99
899,101
899,306
899,126
899,128
899,148
899,159
899,333
899,168
899,184
899,190
899,212
899,231
899,422
899,243
899,502
899,261
899,276
899,549
899,590
5022,590
5821,45
5821,70
5821,81
5821,126
5821,325
5821,513
5821,549
7842,5
7842,6
7842,38
7842,62
7842,70
7842,81
7842,87
7842,91
7842,303
7842,95
7842,101
7842,111
7842,314
7842,168
7842,212
7842,235
7842,422
7842,261
7842,805
7842,513
7842,276
7842,277
5662,41
5662,59
5662,62
5662,333
5662,168
5392,3
5392,11
5392,70
5392,75
4491,5
4491,32
4491,62
4491,74
4491,87
4491,99
4491,106
4491,148
4491,168
4491,171
4491,189
4491,213
4491,502
4491,261
4491,513
4491,549
9868,41
9868,128
9868,168
9868,197
9868,235
4925,65
4925,71
4925,74
4925,76
4925,81
987,71
987,339
9850,3
9850,70
9850,75
9850,76
9850,549
9850,590
9850,554
5591,20
5591,41
5591,273
5591,590
5591,554
9503,45
9503,387
6229,190
6229,261
6229,273
670,76
670,81
670,84
670,189
9240,62
9240,70
9240,549
7038,75
7038,76
7038,81
7038,84
7038,126
1637,190
1637,273
1637,549
3081,62
3081,171
3081,189
3081,590
5878,12
5878,25
5878,50
5878,62
5878,70
5878,71
5878,81
5878,84
5878,87
5878,306
5878,133
5878,148
5878,168
5878,190
5878,805
5878,513
5878,273
5878,277
5878,549
5878,590
4779,43
4779,75
4779,126
7569,11
7569,62
7569,74
7569,87
7569,104
7569,165
7569,341
7569,544
7569,277
7569,554
7847,159
7847,168
7847,243
7847,273
4266,41
4266,128
4266,422
8256,84
8256,243
8256,273
8256,590
9045,5
9045,95
9045,106
9045,549
1184,75
1184,159
1184,273
1184,590
9855,87
9855,111
9855,168
9855,339
9855,590
7954,5
7954,14
7954,21
7954,38
7954,41
7954,293
7954,62
7954,70
7954,87
7954,91
7954,111
7954,157
7954,171
7954,235
7954,549
5029,75
5029,76
5029,513
5029,549
3993,48
3993,62
3993,75
3993,76
3993,87
3993,111
3993,549
2370,3
2370,213
2370,502
3583,62
3583,71
3583,97
3583,168
3583,341
3583,549
9757,5
9757,74
9757,212
4761,3
4761,104
4761,111
4761,590
6719,11
6719,84
6719,306
6719,190
6719,243
6719,273
6719,549
6719,590
1228,62
1228,71
1228,87
1228,111
1228,171
9064,11
9064,14
9064,85
9064,341
9064,549
4164,70
4164,549
3345,38
3345,73
3345,85
3345,148
3345,151
3345,159
5475,62
5475,75
5475,81
5475,189
8320,45
8320,159
8320,333
8320,168
3618,74
3618,81
3618,277
1494,5
1494,6
1494,25
1494,43
1494,50
1494,62
1494,65
1494,87
1494,91
1494,95
1494,106
1494,111
1494,126
1494,128
1494,139
1494,321
1494,157
1494,159
1494,168
1494,339
1494,387
1494,223
1494,230
1494,243
1494,272
1494,273
1494,549
1494,554
8744,75
8744,99
8744,126
8744,130
8744,165
8744,387
4354,303
4354,130
4354,159
4354,554
1235,21
1235,87
1235,111
1483,422
1483,277
3313,99
3313,276
3313,590
2566,70
2566,75
2566,76
2566,81
2566,82
2566,159
2566,189
2566,805
2566,273
7535,6
7535,13
7535,25
7535,62
7535,76
7535,133
7535,168
7535,549
1835,45
1835,293
1835,325
9962,3
9962,5
9962,20
9962,21
9962,32
9962,45
9962,62
9962,87
9962,95
9962,111
9962,230
9962,235
9962,549
6697,5
6697,97
6697,121
6697,168
142,3
142,5
142,549
8076,75
8076,81
8076,130
8076,422
3943,3
3943,70
3943,212
3943,549
3943,554
72,168
3079,74
3079,81
3079,422
3079,513
6337,24
6337,74
6337,148
6337,197
4221,5
4221,82
4221,121
4221,148
4221,549
4221,554
7486,5
7486,6
7486,11
7486,14
7486,45
7486,48
7486,50
7486,59
7486,70
7486,74
7486,75
7486,81
7486,84
7486,85
7486,86
7486,87
7486,306
7486,111
7486,115
7486,314
7486,126
7486,128
7486,148
7486,151
7486,159
7486,167
7486,333
7486,168
7486,171
7486,339
7486,190
7486,197
7486,219
7486,231
7486,422
7486,243
7486,261
7486,273
7486,537
7486,276
7486,277
7486,549
7486,554
3049,41
3049,306
3049,148
5983,3
5983,84
5983,590
3602,281
3602,62
3602,86
3602,87
3602,91
3602,97
3602,111
3602,115
3602,130
6294,2
6294,3
6294,13
6294,38
6294,70
6294,75
6294,85
6294,101
6294,133
6294,148
6294,212
6294,549
2788,168
2788,277
2788,549
8621,11
8621,281
8621,62
8621,70
8621,74
8621,75
8621,76
8621,81
8621,87
8621,97
8621,101
8621,111
8621,121
8621,143
8621,148
8621,321
8621,157
8621,159
8621,333
8621,168
8621,339
8621,230
8621,549
8621,590
4278,97
4278,148
4278,171
4278,231
7322,2
7322,159
7322,168
7322,273
7322,549
1047,24
1047,293
1047,165
1047,273
1146,74
1146,75
1146,81
1146,513
1482,99
1482,130
1482,554
5155,74
5155,75
5155,76
5155,81
5155,513
9449,11
9449,273
9449,549
632,139
632,159
632,261
4080,106
4082,62
4082,75
4082,87
4082,139
4082,157
4082,168
4082,554
3121,111
3121,126
3121,128
3121,321
7117,6
7117,62
7117,86
7117,121
7117,549
4940,65
4940,126
4940,549
1852,5
1852,62
1852,87
1089,5
1089,41
1089,76
1089,126
1089,128
1089,168
1089,277
474,43
474,75
474,82
474,805
474,276
1226,43
1226,75
1226,306
2181,2
2181,5
2181,11
2181,14
2181,38
2181,41
2181,45
2181,48
2181,50
2181,293
2181,62
2181,70
2181,71
2181,73
2181,74
2181,75
2181,76
2181,81
2181,82
2181,85
2181,86
2181,87
2181,91
2181,303
2181,95
2181,97
2181,99
2181,111
2181,115
2181,314
2181,126
2181,128
2181,130
2181,148
2181,157
2181,159
2181,167
2181,168
2181,171
2181,175
2181,339
2181,341
2181,189
2181,190
2181,230
2181,231
2181,422
2181,261
2181,805
2181,273
2181,276
2181,277
2181,549
2181,590
2181,554
1324,3
1324,5
1324,15
1324,59
1324,74
1324,75
1324,86
1324,104
1324,111
1324,130
1324,165
1324,168
1324,422
1324,549
1324,590
2518,62
2518,74
2518,95
2518,126
6656,293
6656,139
6656,168
6656,339
600,5
600,20
600,75
600,549
1970,62
1970,87
1970,111
6533,281
6533,50
6533,74
6533,76
6533,81
6533,82
6533,91
6533,148
6533,175
6533,197
6533,273
6533,554
2919,81
2919,84
2919,159
2919,168
2919,805
2919,273
2919,590
3241,65
3241,139
3241,168
3241,339
3241,190
3241,590
2512,5
2512,6
2512,45
2512,75
2512,128
2512,325
2512,168
2512,273
2512,277
2512,549
4821,45
4821,99
4821,212
4821,277
3597,38
3597,70
3597,85
3597,97
3597,99
3597,159
3597,168
3597,273
5419,62
5419,87
5419,111
5419,314
5419,223
5419,549
1764,293
1764,95
1764,213
1764,549
8369,62
8369,111
8369,341
5632,11
5632,12
5632,25
5632,71
5632,189
5632,277
5632,549
5632,590
2527,544
3375,81
3375,306
3375,128
3375,513
3375,277
5513,81
5513,84
5513,190
5513,273
5513,549
4816,2
4816,190
4816,273
4816,549
8245,41
8245,62
8245,70
8245,75
8245,87
8245,104
8245,111
8245,128
8245,148
8245,159
8245,168
8245,341
8245,189
8245,197
8245,549
1158,3
1158,84
1158,148
1158,165
1158,273
1158,590
2294,84
2294,190
2294,273
2294,549
5123,62
5123,74
5123,75
5123,84
5123,87
5123,126
9414,25
9414,62
9414,314
9414,157
9414,261
7243,48
2031,5
2031,41
6704,5
6704,25
6704,70
6704,76
6704,235
6704,549
1278,168
1278,339
1278,276
1278,549
5850,184
5850,590
687,24
687,549
1137,5
1137,168
1571,62
1571,65
1571,139
1571,159
1571,168
1571,339
1571,223
1571,273
7076,14
7076,32
7076,41
7076,73
7076,306
7076,128
7076,148
7076,157
8058,2
8058,48
8058,62
8058,261
9142,62
9142,128
9142,422
5972,32
5972,38
5972,62
5972,91
3879,65
3879,71
3879,171
3879,554
4047,3
4047,11
4047,81
4047,82
4047,549
8373,43
8373,293
8373,76
8373,81
8373,590
8398,11
8398,139
8398,321
8398,159
8398,168
8398,276
8398,549
5856,95
5856,111
5856,128
5856,422
2201,50
2201,82
2201,175
2201,341
2201,277
2201,549
7958,59
7958,157
7958,554
7964,13
7964,38
7964,70
7964,75
7964,81
7964,91
7964,126
7964,159
7964,165
7964,168
7964,223
7964,513
7964,273
7964,549
3580,281
3580,303
3580,126
3954,59
3954,74
3954,75
3954,76
3954,81
3954,84
3954,95
3954,130
3954,148
3954,190
3954,502
3954,273
3954,549
3954,554
5175,45
5175,235
5175,243
5175,554
5835,11
5835,159
5835,549
2899,62
2899,74
2899,75
2899,76
2899,81
2899,143
2899,321
2899,159
2899,189
9248,25
9248,38
9248,71
9248,76
9248,325
9248,212
7859,6
7859,15
7859,41
7859,75
7859,81
7859,339
7859,189
7859,261
7859,513
7859,277
7859,554
7579,13
7579,38
7579,62
7579,70
7579,85
7579,143
7579,549
9180,3
9180,5
9180,43
9180,62
9180,70
9180,75
9180,87
9180,99
9180,111
9180,126
9180,321
9180,157
9180,165
9180,168
9180,190
9180,276
9180,549
9180,554
9339,13
9339,81
9339,84
9339,513
7121,62
7121,87
7121,111
7121,549
7306,59
7306,62
7306,74
7306,81
7306,84
7306,276
5755,84
5755,133
9958,306
9958,139
9958,148
9958,159
9958,168
9958,554
8700,45
8700,325
8700,549
5249,74
5249,273
8959,190
8959,549
377,84
377,86
377,101
377,197
377,273
377,549
3898,159
3898,168
3898,273
7564,293
7564,549
8428,3
8428,5
8428,11
8428,25
8428,32
8428,50
8428,62
8428,70
8428,73
8428,74
8428,75
8428,76
8428,81
8428,84
8428,97
8428,104
8428,126
8428,130
8428,133
8428,143
8428,157
8428,165
8428,171
8428,175
8428,387
8428,223
8428,422
8428,243
8428,805
8428,273
8428,276
8428,277
8428,549
8428,590
8428,554
4464,6
4464,85
4464,95
4464,321
4464,189
4464,549
4464,554
5063,76
5063,81
5063,82
5063,184
5063,190
5063,805
5063,273
5063,277
7127,243
7127,273
7127,590
4479,3
4479,11
4479,277
4479,549
5279,75
5279,76
5279,213
5279,273
5279,590
4840,76
4840,84
4840,303
4840,549
1965,32
1965,75
1965,84
1965,333
1965,168
1965,190
1965,273
1965,549
9342,3
9342,25
9342,41
9342,85
9342,86
9342,115
9342,128
9342,148
9342,151
9342,168
9342,230
9342,502
9342,537
9074,65
9074,87
9074,111
9074,231
636,81
636,159
636,168
636,273
636,549
8559,21
8559,41
8559,81
8559,235
8559,513
9002,549
171,74
171,75
171,81
171,513
628,14
628,62
628,544
7730,45
7730,62
7730,74
7730,81
7730,82
7730,159
7730,325
7730,168
7730,273
7730,549
7730,590
2185,38
2185,70
2185,81
2185,159
2185,168
2185,273
2909,62
2909,70
2909,74
2909,81
2909,91
2909,139
2909,168
2909,422
2909,502
4045,95
4045,168
4952,73
4952,74
4952,75
4952,76
4952,81
4952,82
4952,84
4952,126
4952,128
4952,148
4952,190
4952,213
4952,805
4952,273
4952,549
4952,590
4952,554
3687,6
3687,99
3687,314
3687,148
3687,549
9725,130
9725,168
9725,513
9671,50
9671,235
1335,76
1335,81
1335,84
1335,387
1335,805
1335,513
1335,273
1335,549
131,32
131,111
131,549
9024,41
9024,549
4291,75
4291,422
9788,38
9788,70
9788,189
9788,276
9788,549
8662,12
8662,45
8662,71
8662,325
8662,590
9195,59
9195,65
8789,59
8789,62
8789,87
8789,111
8789,168
8789,590
9187,3
9187,5
9187,20
9187,70
9187,75
9187,76
9187,165
9187,422
8512,6
8512,70
8512,549
8512,590
7481,75
7481,76
7481,303
7481,314
7481,321
7481,422
7481,273
7481,276
1182,544
1375,62
1375,75
1375,87
1375,549
1447,20
1447,41
1447,75
1447,106
1447,126
1447,130
1447,168
1447,171
1447,549
6614,73
6614,84
6614,133
6614,273
9428,75
9428,76
9428,81
9428,805
9428,513
8118,84
8118,86
8118,133
8118,190
8118,212
8118,273
8118,549
5201,5
5201,16
5201,45
5201,65
5201,70
5201,74
5201,303
5201,314
5201,130
5201,167
5201,168
5201,339
5201,230
5201,235
5201,549
2472,21
2472,293
2472,235
2472,261
2472,277
2472,549
2472,554
7820,168
7820,544
3981,6
3981,121
3981,157
3981,168
3981,549
7325,184
7325,190
7325,273
597,38
597,62
597,70
597,74
597,101
597,554
6400,74
6400,75
6400,76
6400,81
6400,126
6400,143
6400,159
6400,422
6400,805
6400,273
6400,276
6400,277
6400,549
6400,590
4053,48
4053,159
4053,165
4053,168
4053,273
5137,62
5137,76
5137,87
5137,111
5137,321
5137,167
5137,223
5137,590
8953,126
8953,333
8953,549
369,293
369,70
369,75
369,76
369,549
8724,62
8724,84
8724,86
8724,157
8724,190
8724,273
8724,549
6064,544
6064,277
5361,74
5361,126
6645,25
6645,75
6645,99
6645,148
1684,24
1684,45
1684,159
1684,325
1684,273
1684,549
8878,554
8529,2
8529,3
8529,5
8529,6
8529,11
8529,12
8529,14
8529,20
8529,21
8529,25
8529,32
8529,38
8529,41
8529,43
8529,45
8529,48
8529,50
8529,293
8529,59
8529,62
8529,65
8529,70
8529,71
8529,73
8529,74
8529,75
8529,76
8529,81
8529,82
8529,84
8529,85
8529,86
8529,87
8529,303
8529,95
8529,97
8529,99
8529,104
8529,306
8529,106
8529,111
8529,115
8529,314
8529,126
8529,128
8529,130
8529,139
8529,148
8529,157
8529,159
8529,325
8529,165
8529,333
8529,168
8529,175
8529,184
8529,341
8529,190
8529,212
8529,213
8529,223
8529,230
8529,235
8529,422
8529,243
8529,502
8529,261
8529,805
8529,273
8529,544
8529,276
8529,277
8529,549
8529,590
8529,554
1778,62
1778,70
1778,74
1778,75
1778,81
1778,99
1778,101
1778,148
1778,157
1778,159
1778,168
1778,339
1778,422
1778,590
6285,3
6285,13
6285,38
6285,62
6285,75
6285,84
6285,99
6285,101
6285,130
6285,168
6285,549
6285,554
5814,62
5814,75
5814,76
5814,81
5814,87
3425,3
3425,25
3425,159
3425,168
3425,171
3425,213
3425,223
3425,590
3425,554
4600,62
4600,190
4600,513
4600,273
4600,549
2331,3
2331,281
2331,14
2331,24
2331,38
2331,41
2331,45
2331,48
2331,62
2331,73
2331,74
2331,75
2331,76
2331,81
2331,85
2331,99
2331,126
2331,130
2331,143
2331,148
2331,325
2331,165
2331,167
2331,168
2331,171
2331,175
2331,341
2331,197
2331,387
2331,230
2331,502
2331,273
2331,276
2331,277
2331,549
6745,75
6745,76
6745,81
6745,805
6084,293
6084,159
6084,273
6084,277
9421,168
9421,339
9421,273
8978,38
8978,62
8978,73
8978,75
8978,76
8978,81
8978,86
8978,87
8978,306
8978,111
929,62
929,76
929,213
929,422
929,805
7834,3
7834,25
7834,32
7834,38
7834,50
7834,62
7834,70
7834,74
7834,75
7834,76
7834,85
7834,95
7834,126
7834,175
7834,502
7834,261
7834,805
7834,277
7834,549
7310,74
7310,75
7310,76
7310,81
7310,422
2064,5
2064,13
2064,15
2064,25
2064,41
2064,45
2064,48
2064,62
2064,74
2064,75
2064,76
2064,81
2064,82
2064,84
2064,87
2064,303
2064,97
2064,106
2064,126
2064,128
2064,133
2064,148
2064,159
2064,325
2064,168
2064,243
2064,513
2064,273
2064,537
2064,277
2064,549
2064,554
1837,6
1837,168
1167,3
1167,20
1167,59
1167,62
1167,70
1167,189
1167,261
1167,276
5197,5
5197,59
5197,273
8379,76
8379,81
6459,6
6459,41
6459,62
4913,75
4913,76
4913,81
7464,41
7464,62
7464,95
7464,111
7464,549
9215,6
9215,14
9215,20
9215,21
9215,41
9215,62
9215,111
9215,339
9215,341
9215,235
5158,45
5158,325
5158,333
5158,549
2001,5
2001,15
2001,20
2001,45
2001,48
2001,62
2001,70
2001,71
2001,74
2001,81
2001,87
2001,97
2001,306
2001,126
2001,139
2001,143
2001,148
2001,159
2001,333
2001,168
2001,339
2001,184
2001,189
2001,190
2001,387
2001,223
2001,422
2001,261
2001,513
2001,273
2001,276
2001,549
2001,590
2001,554
6055,6
6055,281
6055,41
6055,50
6055,62
6055,70
6055,73
6055,87
6055,303
6055,306
6055,111
6055,115
6055,314
6055,133
6055,139
6055,143
6055,148
6055,157
6055,159
6055,168
6055,171
6055,184
6055,197
6055,230
6055,261
6055,272
6055,549
7621,190
7621,273
4832,86
4832,97
4832,99
4832,130
4832,243
7702,5
7702,25
7702,43
7702,62
7702,75
7702,82
7702,99
7702,101
7702,314
7702,148
7702,168
7702,189
7702,235
7702,422
7702,276
7702,549
9623,11
9623,38
9623,70
9623,85
117,3
117,5
117,6
117,281
117,38
117,293
117,62
117,70
117,75
117,81
117,85
117,126
117,157
117,159
117,168
117,590
117,554
4763,13
4763,20
4763,235
4763,549
98,76
98,81
98,121
98,549
2575,104
2575,143
2575,148
2575,159
2575,168
2575,223
2575,549
5532,84
5532,306
5532,128
5532,133
5532,168
5532,273
4744,168
4744,273
4744,549
7856,74
7856,75
7856,81
3248,73
3248,128
3248,148
3248,590
1128,159
1128,168
1128,339
1128,273
4492,2
4492,11
4492,70
4492,184
4492,549
1617,11
1617,50
1617,293
1617,71
1617,303
1617,549
7709,62
7709,303
7709,314
7709,143
7709,190
7709,273
7709,554
7292,5
7292,6
7292,41
7292,62
7292,75
7292,333
7292,190
7292,235
7292,805
7292,276
1531,3
1531,70
1531,165
1531,333
1531,273
1531,549
8239,126
6317,5
6317,62
6317,82
6317,87
6317,97
6317,99
6317,111
6317,159
6317,168
6317,339
6317,231
5504,74
5504,590
1632,6
1632,25
1632,48
1632,62
1632,65
1632,84
1632,86
1632,91
1632,303
1632,306
1632,314
1632,130
1632,190
1632,230
1632,273
1632,549
1632,590
323,5
323,20
323,21
323,235
323,549
4314,59
4314,62
4314,87
4314,111
5230,126
5230,159
5230,387
5230,273
7378,2
7378,3
7378,5
7378,11
7378,14
7378,59
7378,62
7378,74
7378,75
7378,76
7378,95
7378,97
7378,99
7378,104
7378,306
7378,159
7378,165
7378,168
7378,339
7378,341
7378,189
7378,197
7378,230
7378,261
7378,513
7378,273
7378,276
7378,549
9183,5
9183,62
9183,97
5482,143
5482,167
5482,223
5482,549
6561,148
6561,197
6561,549
185,3
185,6
185,11
185,21
185,32
185,41
185,62
185,70
185,74
185,84
185,86
185,91
185,95
185,97
185,99
185,104
185,126
185,128
185,159
185,333
185,422
185,243
185,276
185,549
185,590
185,554
6676,73
6676,130
6676,133
6676,321
6676,276
6676,549
9964,3
9964,5
9964,62
9964,70
9964,87
9964,97
9964,101
9964,111
9964,189
2457,25
2457,148
2457,544
2457,554
9893,38
9893,70
9893,549
4437,303
4437,139
4437,168
5373,6
5373,20
5373,38
5373,48
5373,75
5373,86
5373,87
5373,91
5373,165
5373,502
5373,276
5373,554
4304,76
4304,81
4243,97
4243,261
4243,276
4243,277
8846,6
8846,21
8846,41
8846,62
8846,74
8846,75
8846,95
8846,99
8846,104
8846,111
8846,139
8846,168
8846,235
8846,261
8846,549
757,74
757,76
757,81
757,805
6883,3
6883,74
6883,76
6883,549
4162,5
4162,45
4162,126
4162,143
4162,341
4162,243
4162,549
4162,554
6932,3
6932,14
6932,126
6932,189
6932,261
2251,43
2251,75
2251,76
2251,99
2251,148
2251,168
2251,213
2251,277
2251,554
7082,143
7082,159
7082,168
7082,549
7082,554
2155,159
2155,168
2155,273
2155,549
3776,11
3776,38
3776,85
3776,243
3776,549
520,59
520,74
520,422
9235,5
9235,303
9235,276
9235,549
8464,75
8464,84
8464,213
8464,273
8464,549
6628,2
6628,3
6628,5
6628,6
6628,25
6628,45
6628,293
6628,59
6628,62
6628,70
6628,71
6628,86
6628,126
6628,159
6628,325
6628,168
6628,171
6628,189
6628,230
6628,261
6628,546
6628,276
6628,549
5827,75
5827,84
5827,130
5827,273
5827,549
5827,554
5971,62
5971,75
5971,81
5971,82
5971,87
5971,303
5971,168
5971,277
7485,74
7485,81
7485,230
7485,590
6334,281
6334,293
6334,74
6334,168
6334,273
6334,549
1784,75
1784,139
1784,165
1784,168
1784,273
1784,549
3624,99
3624,165
3624,168
3624,549
7724,3
7724,11
7724,277
7724,549
7724,554
534,281
534,24
534,104
534,272
534,549
534,590
3111,281
3111,62
3111,87
3111,91
3111,303
3111,99
3111,339
3111,213
3111,243
3111,276
3111,277
3111,549
5106,12
5106,13
5106,62
5106,70
5106,75
5106,81
5106,82
5106,157
5106,159
5106,168
5106,272
5106,273
5106,276
5106,277
5106,549
5106,554
7393,41
7393,45
7393,62
7393,75
7393,81
7393,84
7393,95
7393,126
7393,165
7393,273
7393,549
7393,554
1188,2
1188,3
1188,5
1188,6
1188,11
1188,12
1188,13
1188,281
1188,14
1188,15
1188,16
1188,20
1188,21
1188,24
1188,25
1188,32
1188,38
1188,41
1188,43
1188,45
1188,48
1188,50
1188,293
1188,59
1188,62
1188,65
1188,70
1188,71
1188,73
1188,74
1188,75
1188,76
1188,81
1188,82
1188,84
1188,85
1188,86
1188,87
1188,91
1188,303
1188,95
1188,97
1188,99
1188,101
1188,104
1188,306
1188,111
1188,115
1188,121
1188,314
1188,126
1188,128
1188,130
1188,133
1188,139
1188,143
1188,148
1188,321
1188,157
1188,159
1188,325
1188,165
1188,167
1188,333
1188,168
1188,171
1188,175
1188,339
1188,184
1188,341
1188,189
1188,190
1188,197
1188,207
1188,212
1188,213
1188,387
1188,223
1188,230
1188,231
1188,235
1188,422
1188,243
1188,502
1188,261
1188,805
1188,513
1188,272
1188,273
1188,537
1188,544
1188,546
1188,276
1188,277
1188,549
1188,590
1188,554
3149,544
7388,99
7388,549
1865,82
1865,99
2797,24
2797,143
2797,165
2797,387
2797,549
8985,5
8985,41
8985,235
8985,261
3044,3
3044,11
3044,20
3044,21
3044,38
3044,41
3044,43
3044,62
3044,70
3044,75
3044,87
3044,91
3044,101
3044,165
3044,341
3044,207
3044,261
3044,805
3044,276
3044,277
3044,549
3044,554
2977,2
2977,3
2977,5
2977,6
2977,11
2977,281
2977,24
2977,38
2977,48
2977,71
2977,75
2977,76
2977,81
2977,130
2977,133
2977,165
2977,168
2977,171
2977,190
2977,223
2977,261
2977,805
2977,546
2977,549
2977,590
1059,75
1059,76
1059,81
1059,121
1059,130
4256,5
4256,6
4256,168
7554,38
7554,84
7554,321
7554,273
7554,549
7554,554
1567,139
1567,168
1567,339
1567,590
